name,category
"JMW BLDC 항공모터 드라이기, MG1700, 블랙",가전·디지털
"오아 클린이워터B 휴대용 무선 구강세정기, OOR-006WH",가전·디지털
캐논 무한 무선 잉크젯 복합기 G3910,가전·디지털
"일렉트로룩스 에르고라피도 무선 청소기, 데님 블루, ZB3511DB",가전·디지털
"삼성전자 흑백 레이저 프린터, SL-M2030",가전·디지털
"필립스 3000 시리즈 무선 전기포트, HD9318/00",가전·디지털
"젤센 웨어러블 스마트워치, 블랙, 35.56mm",가전·디지털
"크리스탈클라우드 전동 눈썹정리기 CC-609, 화이트",가전·디지털
"클래파 DC모터 다용도 미니 핸디형 무선청소기 BVC-H10, 화이트",가전·디지털
"유닉스 캔디바 5단계 온도조절 고데기 UCI-B2016, 샤인핑크",가전·디지털
"밸류엠 PD 40W 2포트 PPS 초고속 멀티 C타입 충전기, 화이트, 1개",가전·디지털
"만도 무선IR방식 무선하이패스, AP350S, 블랙",가전·디지털
"한성컴퓨터 54.6cm FHD 프리싱크 리얼75 평면 모니터, ULTRON 2235V PLUS(일반)",가전·디지털
"Z6 12 LED UV 조개 젤네일 램프, 혼합색상, 1개",가전·디지털
"써지오 고용량 배선차단용 멀티탭 2구 WI-MC1626, 1.5m, 1개",가전·디지털
스카이 필 X11 미니 보조 배터리 10000mAh C타입 화이트 SKY-X11PD,가전·디지털
"라피타 IPL 자동조사 레이저 제모기 혼합색상, JOC-9000",가전·디지털
"홈플래닛 무선 핸디 청소기, 화이트, WL05, WL05A",가전·디지털
"이지스 자동소화 개별절전 프리미엄 멀티탭 4구 블랙, 3m, 1개",가전·디지털
"시프이컴 9엽 무소음 리모컨 12단 BLDC 스탠드형 선풍기, NDL2109RD",가전·디지털
"필립스 1200 시리즈 전자동 에스프레소 커피 머신, EP1200/03",가전·디지털
"비타그램 자동전자 혈압계 PG-800B31 + 파우치, 1개",가전·디지털
"만렙 3in1 애플워치 무선 충전 거치대, 화이트",가전·디지털
엘디엑크스 투명 핑거링 힌지보호 휴대폰 케이스,가전·디지털
"써지오 고용량 누전차단용 멀티탭 2구 WI-MC1627, 3m, 1개",가전·디지털
"삼성전자 일반형냉장고, 엘리건트 이녹스, RT25NARAHS8",가전·디지털
"필립스 6000 시리즈 바디 제모기 화이트 + 그레이, BRL126/00",가전·디지털
"만렙 3in1 + 1 애플워치 아이폰 맥세이프 무선충전기 거치대, 화이트, 1개",가전·디지털
"삼성전자 양문형냉장고, 엘리건트 이녹스, RS82M6000S8",가전·디지털
"아이워크 PD 고속 충전 미니 보조배터리 C타입용, 화이트, DBL5000PC",가전·디지털
"필립스 뉴 스팀앤고 핸디형 스티머, GC362/88, 혼합색상",가전·디지털
"캐치웰 텀블러 다용도 무선 핸디청소기 THC1000, 스톤화이트",가전·디지털
"필립스 3000 시리즈 무선 전기포트, HD9318/20",가전·디지털
"대웅모닝컴 싸이클론 진공청소기, 혼합색상, DWM-4733C",가전·디지털
"아이워크 미니 보조배터리, DBL4500L(아이폰용), 핑크",가전·디지털
"유닉스 아이온 헤어드라이어 UN-B1611N 1700W, 바이올렛",가전·디지털
"셀루미 155cm 롱레인지 무선 블루투스 올인원 삼각대 셀카봉, SEL-GT1550M (블랙)",가전·디지털
"삼성전자 파워모션 4100 진공 청소기, 그리너리, VC33M4151L4",가전·디지털
"제니퍼룸 말하는 계란찜기 화이트, JR-E1155WH",가전·디지털
"써지오 개별 안전커버 멀티탭 5구 DH-1658-MT + 안전커버 2p, 5m, 1세트",가전·디지털
"삼성전자 그랑데 통버블 세탁기 WA16A6354BY 16kg 방문설치, 그레이",가전·디지털
"저스트원 무선 진공청소기, 화이트, SN-XR330V",가전·디지털
"신지모루 C to 라이트닝 PD 고속충전 케이블 2p, 블랙, 2m",가전·디지털
"오성정밀 고용량 멀티탭 배선차단 3구, 1개, 1.5m",가전·디지털
"도무스 트래블 폴딩포트 0.6, DK-3632SR",가전·디지털
"아이워크 미니 보조배터리, DBL4500C(C타입), 화이트",가전·디지털
"유닉스 세라믹 헤어 고데기 UCI-A2521, 혼합색상",가전·디지털
"JMW BLDC 항공모터 드라이기, MG1800, 화이트",가전·디지털
"비타그램 코드제로 무선 좌욕기 + 약쑥팩 30p, 스카이, WGT-0623",가전·디지털
"삼성전자 세라믹 전자레인지 버튼식 23L, MS23K3523AK",가전·디지털
"프리스타일 리브레 연속 당 측정 시스템, FreeStyle Libre, 1개",가전·디지털
"신일 BLDC모터 2in1 에어써큘레이터 딥그린, SIF-TW24W",가전·디지털
"써지오 3구 + 4구 개별 멀티탭 + 안전커버, 3m, 1세트",가전·디지털
"휴비딕 토미 오리지널 귀 적외선 체온계 HET-1000, 1개",가전·디지털
"SK매직 고급형 전자레인지 20L, MWO-20EC2",가전·디지털
신일 BLDC 모터 선풍기 SIF-D14ON,가전·디지털
"SK매직 NEW 에코 가스레인지 2구 자가설치, GRA831SR(실버), LNG",가전·디지털
"써지오 개별 멀티탭 6구 DH-1668-MT + 안전커버 2개입, 5m, 1개",가전·디지털
"홈플래닛 23W 3in1 무선 충전 거치대 + 케이블 세트 (갤럭시워치 및 이어폰 호환), 블랙, 1개",가전·디지털
"모스큐 무선 모기퇴치기, YMS-01",가전·디지털
블루밍 안심세척 방수비데 IPX500A PLUS,가전·디지털
"제스파 전기 온열 찜질기 안마매트, SHP6751BK3 (블랙 스트라이프3)",가전·디지털
신일 기계식 좌석용 선풍기 SIF-14TWS 35cm,가전·디지털
홈플래닛 LED 안티 블루라이트 학습용 스탠드,가전·디지털
"필립스 이지 터치 플러스 스팀 다리미, GC523/68, 혼합색상",가전·디지털
"로지텍 G502 HERO 고성능 게이밍 유선 마우스 M-U0047, 블랙",가전·디지털
"삼성전자 세라믹 전자레인지 버튼식 23L, MS23K3523AW",가전·디지털
"듀얼 센스 티엠 무선 컨트롤러, CFI-ZCT1G, 1개",가전·디지털
"삼성전자 갤럭시 S23 자급제 SM-S911NLIEKOO, 256GB, 라벤더",가전·디지털
"유닉스 파워맥스 이온 헤어드라이어 2100W, UN-A1640N, 혼합색상",가전·디지털
"카스 가정용 디지털 체중계 X15, 혼합색상",가전·디지털
"아즈나 카메라 스마트폰 삼각대 리모컨 세트, SR-1 (화이트)",가전·디지털
"고용량 누전차단용 멀티탭 3구 WI-MC1637, 3m, 1개",가전·디지털
"홈플래닛 2 in 1 무선 진공청소기 858B-DC, 화이트",가전·디지털
"JMW 에어젯 울트라 항공모터 헤어 드라이기 1650W, MS6031E, 블랙",가전·디지털
"로지텍 버티컬 LIFT 마우스 MR0094, 로즈핑크",가전·디지털
"뷰티끄랩 티타늄 전문가용 이발기, BTC-200",가전·디지털
ipTIME Extender-A3MU 무선랜 증폭 확장기,가전·디지털
"캐치웰 텀블러 다용도 무선 핸디청소기 THC1000, 아이언그레이",가전·디지털
"티피링크 1080P FHD 360도 비전 WIFI 실내 감시카메라, Tapo C200",가전·디지털
"프라임큐 PD 3 68W 3포트 멀티 LED 차량용 시거잭 고속충전기 + c to c 케이블 1m 세트, 블랙, PR-PDCG200",가전·디지털
"비잽 외장하드 USB3.0 BZ33, 1TB, 화이트",가전·디지털
"키친아트 라팔 뉴 멀티 포트 전기냄비 1.7, KP-1007FT",가전·디지털
"퓨리얼 정수기 필터 1년 세트, PPA-100, 1세트",가전·디지털
"씽크웨이 CORE D34덱스 7포트 HDMI 멀티포트 허브 CORE D34 DEX, 그레이",가전·디지털
"소니 블루투스 헤드셋 WH-CH520, 화이트, YY2958(WH-CH520 WZE)",가전·디지털
"마이크로소프트 Xbox 4세대 무선 컨트롤러 로봇화이트, 1개",가전·디지털
"메이튼 차량용 무선 안드로이드 오토프로 스마트 드라이빙 내비게이션, ZB001-AA, 0GB",가전·디지털
"홈플래닛 침대 스마트폰 자바라 거치대, 화이트",가전·디지털
"네스프레소 에센자 미니, C30(블랙)",가전·디지털
"홈플래닛 140cm 자바라 스탠드 탭 패드 태블릿 스마트폰 거치대 대형, 화이트, 1개",가전·디지털
"쿠쿠 10인용 전기압력밥솥, CRP-QS1020FSM",가전·디지털
"고용량 누전차단용 멀티탭 3구 WI-MC1637, 1.5m, 1개",가전·디지털
"신지모루 탄소강 논슬립패드 자바라 스탠드형 핸드폰 태블릿 거치대, 블랙, 1개",가전·디지털
라헨느 NEW 쿨 에어 다이얼 써큘레이터 LCLD-8000W,가전·디지털
삼성전자 전자동 워블 세탁기 화이트 WA10T5262BW 10kg 방문설치,가전·디지털
"SK하이닉스 GOLD P31 NVMe SSD, HFS001TDE9X0733, 1TB",가전·디지털
"앳플리 T8 스마트 더블스마트인 바디 체중계, T8scale, 흰색",가전·디지털
"쿠쿠 전기압력밥솥 6인용, CRP-P0620FDM",가전·디지털
"보아르 모아 M1000 H13등급 헤파필터 공기청정제습기, VO-DH002",가전·디지털
"조이트론 노이즈캔슬링 방송용 USB 마이크, GM50U",가전·디지털
롯데알미늄 제습기 23.1L LDH-8000,가전·디지털
"크리썸 가정용 휴대용 무선 UV USB 충전식 벽걸이 건조기 칫솔살균기, 화이트, 상세페이지 참조2",가전·디지털
"Apple 정품 아이폰 14 Pro 자급제, 실버, 256GB",가전·디지털
"오므론 자동전자 혈압계 HEM-7142T2, 1개",가전·디지털
"로지텍 MK295 무소음 무선 키보드 마우스세트, M-R0061, 화이트, 단품",가전·디지털
"신지모루 탄소강 논슬립패드 자바라 스탠드형 핸드폰 태블릿 거치대, 화이트, 1개",가전·디지털
"SPEEDY 슬림 듀얼 보조배터리 20000mAh 2A + C타입 케이블 + 8핀 젠더 세트, SPE-B22PCPPB200A, 혼합색상",가전·디지털
"한일전자 초고출력 헤어 드라이어 PD-H4300 2300W, 화이트",가전·디지털
"신지모루 마그네틱 폴리오 애플펜슬 커버 태블릿PC 케이스, 블랙",가전·디지털
"풀라스 폴더블 핸디형 스팀 다리미, FL-IR1000, 화이트",가전·디지털
"필립스 1000 시리즈 전기면도기, S1131/41, 블루 말리부",가전·디지털
"로랜텍 아이패드 호환 스타일러스 스마트 터치펜 RRT-412, 화이트, 1개",가전·디지털
"앤커 사운드코어 블루투스 스피커, A3102, 블랙",가전·디지털
샤오미 안드로이드 TV 스틱 4K 2160P 2GB RAM,가전·디지털
"WD Elements Portable 휴대용 외장하드 + 파우치, 1TB, 블랙",가전·디지털
"메이튼 무선 오토 프로 미러링 카플레이 아이폰 전용, ZC001-CP, 0GB",가전·디지털
"페이스팩토리 전동 UV 충전형 발각질제거기 FF-17, 혼합색상",가전·디지털
"미디어 디지털식 전자레인지 20L 화이트, MW5000",가전·디지털
"SCARLET 가상 7.1 RGB 진동 노이즈캔슬링 마이크 게이밍 헤드셋, 블랙",가전·디지털
"BSW 계란 찜기, BS-1236-EB1, 1개",가전·디지털
"파나소닉 남성 바디 트리머 전기제모기, ER-GK60",가전·디지털
"삼성전자 싸이클론 진공 청소기, 바이탈리티 레드, VC33M2100LR",가전·디지털
"휴비딕 토미 오리지널 귀 적외선 체온계 HET-1000, 1개",가전·디지털
"홈플래닛 140cm 자바라 스탠드 탭 패드 태블릿 스마트폰 거치대 대형, 블랙, 1개",가전·디지털
"티에스아이 넥밴드 날개없는 휴대용 선풍기, TSI-C1000, 화이트",가전·디지털
"코드웨이 HDMI 2.1v UHD 8K 케이블, 1개, 2m",가전·디지털
한일전기 국산 다용도 미니 만능 탈수기 W-110,가전·디지털
"유닉스 전문가용 드라이기 UN-A1958 2000W, 혼합색상",가전·디지털
"솔러스에어 무선 좌우회전 타이머 탁상용 테이블팬 선풍기 AIR604TF, AIR604TFW, 화이트",가전·디지털
"유닉스 에센셜케어 헤어드라이기 UN-B3096 1800W, 블랙",가전·디지털
"엠피온 무선 하이패스 태양광 패키지, SET-525A",가전·디지털
"COX CK01 교체축 사이드 RGB 게이밍 기계식 키보드, 네이비, CK01NV(갈축), 일반형",가전·디지털
"아즈라 아젤 에디션 G 2세대 게이밍 이어폰, 퍼플 블루, AZEL EDITION G GEN2",가전·디지털
"홈플래닛 차량 뒷좌석 헤드레스트 폰 패드 태블릿 스마트폰 거치대, 1개",가전·디지털
"KLIFE 30000mAh 대용량 보조배터리 잔량표시, 블랙, 블랙 30000mAh",가전·디지털
"디지지 퀼컴 3.0 고속 충전 아답터 USB 1포트 18W + 3 IN 1 스카이 메타 멀티케이블 120cm, 화이트, 1개",가전·디지털
"삼성전자 세라믹 전자레인지 블랙 버튼식 23L, MS23K3513AK",가전·디지털
티피링크 AC1200 와이파이 증폭기 RE305,가전·디지털
"홈플래닛 벽걸이형 선풍기, NDB1706",가전·디지털
"슈틸루스터 휴대용 냉각 에어컨 선풍기 시즌2, ST-AF200, 화이트",가전·디지털
"SKY 필 2세대 GaN 65W 미니 3포트 PD3.0 PPS QC4.0 플러스 초고속 C타입 멀티 충전기 + C to C 케이블 60W 1.5m 세트, 화이트, 1세트",가전·디지털
"림스테일 USB 3.0 CD / DVD RW 멀티 외장형 ODD + C타입 젠더 세트, LM-19(WH)",가전·디지털
"하라 다이슨 V7/V8/V10/V11 호환 LED 청소기 헤드, V7 V8 V10 V11",가전·디지털
"스윗홈 고용량 배선차단용 멀티탭 2구, 1개, 3m",가전·디지털
"앳플리 TX 스마트 더블스마트인 바디 체중계, 셀레스티얼 블루",가전·디지털
"아이리버 블랭크 사운드드럼 시즌2 블루투스 스피커, BTS-D1, 블랙",가전·디지털
"한일전자 초고출력 헤어 드라이어 PD-H4300 2300W, 블랙",가전·디지털
"SPEEDY 슬림핏 PD 20W 고속충전 보조배터리 10000mAh 멀티단자 + 20W C타입 케이블, 화이트, SPE-PA10DPQ",가전·디지털
"쿠쿠 10인용 전기압력밥솥, CRP-QS1020FGM",가전·디지털
"삼성전자 세라믹 전자레인지 화이트 23L 버튼식, MS23K3513AW",가전·디지털
"셀루미 136cm 고강성 퍼포먼스 삼각대 + 홀더 + 리모컨 세트, SEL-TRD150A(블랙), INTO-BT100(블랙)",가전·디지털
"브리타 막스트라플러스 카트리지 정수기 한국형 필터, 3개",가전·디지털
"헤이홈 원격 제어 콘센트 스마트 mini 플러그, EP2-H, 1개",가전·디지털
"앳플리 T8 스마트 더블스마트인 바디 체중계, T8scale, 셀레스티얼 블루",가전·디지털
"보다나 포켓 미니 판고데기 360, 크리미블루, VS23S",가전·디지털
"로이체 2채널 멀티미디어 RGB 레인보우 LED 게이밍 사운드바 스피커, 블랙에디션, RSB-G5000",가전·디지털
"솔러스에어 휴대용 무선 미니 탁상용 선풍기, AIR601TFW, 화이트",가전·디지털
"루앱 25W PD C타입 PPS 초고속 충전기 어댑터 + 메탈 60W 고속 충전 케이블, 화이트 x 실버 1세트",가전·디지털
"삼성 갤럭시워치5, 실버, 44mm, 블루투스",가전·디지털
제스파 플러스 목어깨 안마기 등 허리 마사지기 베베핑크 ZP187PK,가전·디지털
"카멜레온360 송풍구형 스마트폰 차량용 거치대 A type, 블랙, 1개",가전·디지털
"디씨네트워크 삼성 갤럭시 호환 25W PD PPS C타입 초고속 충전기 어댑터+페브릭 C to C PD 60W 고속충전 케이블 2m, 실버, 1세트",가전·디지털
"바나다 튤립 블루투스 삼각대 셀카봉, BND-B2RMTC-B03(화이트)",가전·디지털
"듀플렉스 LED 전기 모기퇴치기, DP-20IK",가전·디지털
"앱코 HACKER 가상 7.1 RGB 진동 노이즈 캔슬링 마이크 3D 초경량 게이밍 헤드셋, N550 ENC, 화이트",가전·디지털
씽크웨이 제습기 12L ThinkAir DL12,가전·디지털
"USB C타입 노트북 랜선 연결 젠더, C to LAN 컨버터",가전·디지털
"앱코 HACKER 가상 7.1 RGB 진동 노이즈 캔슬링 마이크 3D 초경량 게이밍 헤드셋, N550 ENC, 블랙",가전·디지털
"필립스 3000 시리즈 전기 면도기, 샤이니 블루, S3133/51",가전·디지털
